organizations,count,first_date,last_date,lat,lon
People's Daily,1,2013-05-21 21:15:32 -0400,2013-05-21 21:15:32 -0400,,
SNI,1,2013-05-23 08:18:56 -0400,2013-05-23 08:18:56 -0400,,
Pan-American Health Organization,1,2013-05-23 08:18:56 -0400,2013-05-23 08:18:56 -0400,,
World Health Organization,1,2013-05-23 08:18:56 -0400,2013-05-23 08:18:56 -0400,,
Constitutional Court,1,2013-05-23 08:18:56 -0400,2013-05-23 08:18:56 -0400,,
Ministry of Health,2,2013-05-23 08:18:56 -0400,2014-02-26 03:58:20 -0500,,
All Japan Coffee Association,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,,
Cafe Bar Jihan,1,2013-05-28 08:05:54 -0400,2013-05-28 08:05:54 -0400,,
Xinhua,1,2013-06-24 22:49:36 -0400,2013-06-24 22:49:36 -0400,,
United Nations Food and Agriculture Organization,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,,
FAO,2,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,,
Catholic University of Peru,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,,
Society of Environmental Law,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,,
Carro de Combate,1,2013-11-06 05:30:23 -0500,2013-11-06 05:30:23 -0500,,
Yomiuri Newspaper,1,2013-11-22 13:15:10 -0500,2013-11-22 13:15:10 -0500,,
UNESCO,1,2013-12-24 09:53:20 -0500,2013-12-24 09:53:20 -0500,,
Meiji Restoration,1,2013-12-24 09:53:20 -0500,2013-12-24 09:53:20 -0500,,
Suntory,1,2013-12-24 09:53:20 -0500,2013-12-24 09:53:20 -0500,,
Wikipedia,5,2013-10-10 18:47:47 -0400,2014-02-26 03:29:30 -0500,,
Senate,1,2013-10-10 18:47:47 -0400,2013-10-10 18:47:47 -0400,,
Korean Parents Association of New York,1,2014-01-21 01:08:16 -0500,2014-01-21 01:08:16 -0500,,
San Marcos,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,,
Durante la Guerra de Europa,1,2014-02-04 11:03:01 -0500,2014-02-04 11:03:01 -0500,,
El Observador,1,2014-02-07 06:26:51 -0500,2014-02-07 06:26:51 -0500,,
Global Voices Online,2,2014-02-07 01:38:54 -0500,2014-02-26 03:29:30 -0500,,
Nigerian Food Channel Facebook,1,2014-02-07 01:38:54 -0500,2014-02-07 01:38:54 -0500,,
Saint Lucians Aiming for Progress,1,2014-02-14 11:30:40 -0500,2014-02-14 11:30:40 -0500,,
Suzi Saint Lucia,1,2014-02-14 11:30:40 -0500,2014-02-14 11:30:40 -0500,,
Cook Guru Mozambique Cuisine,1,2014-02-18 17:09:39 -0500,2014-02-18 17:09:39 -0500,,
YouTube,2,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
Rice Krispies Treats,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
Bhavna,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
Screenshot of India Food Network,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
India Food Network on YouTube,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
India Food Network,1,2014-02-18 15:16:22 -0500,2014-02-18 15:16:22 -0500,,
WebMD,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,,
Giant Bullfrogs,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,,
Agricultural Research Service,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,,
United States Department of Agriculture,1,2014-02-26 03:29:30 -0500,2014-02-26 03:29:30 -0500,,
Google,1,2014-02-26 03:58:20 -0500,2014-02-26 03:58:20 -0500,,
Nepali Local Food,1,2014-02-27 03:31:05 -0500,2014-02-27 03:31:05 -0500,,
Goan Catholic,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Mangalorean Catholic,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
Manidipa Mandal,1,2014-02-27 17:05:29 -0500,2014-02-27 17:05:29 -0500,,
